"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區莊敬里",107/08/27,劉美鳳,中國國民黨,
"臺北市松山區莊敬里",107/08/29,阮忠恕,無,
"臺北市松山區莊敬里",107/08/30,許中華,無,
"臺北市松山區東榮里",107/08/27,潘美珠,無,
"臺北市松山區東榮里",107/08/27,陳大業,無,
"臺北市松山區東榮里",107/08/28,鄭玉梅,無,
"臺北市松山區三民里",107/08/29,謝翠鈴,中國國民黨,
"臺北市松山區新益里",107/08/27,吳美貞,中國國民黨,
"臺北市松山區新益里",107/08/30,許芷芸,青年陽光黨,
"臺北市松山區新益里",107/08/30,林寶錢,無,
"臺北市松山區富錦里",107/08/27,李煥中,中國國民黨,
"臺北市松山區富錦里",107/08/28,江雪花,中國國民黨,
"臺北市松山區新東里",107/08/27,華國雄,中國國民黨,
"臺北市松山區富泰里",107/08/27,吳學毅,中國國民黨,
"臺北市松山區介壽里",107/08/28,蔡錦文,無,
"臺北市松山區介壽里",107/08/30,林妤潔,"中華民族致公黨",
"臺北市松山區介壽里",107/08/30,林玉琴,無,
"臺北市松山區精忠里",107/08/27,廖世雄,無,
"臺北市松山區精忠里",107/08/27,賴美旭,中國國民黨,
"臺北市松山區東光里",107/08/27,蔡友謙,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區東光里",107/08/31,馮乙洋,無,
"臺北市松山區龍田里",107/08/27,袁俊麒,中國國民黨,
"臺北市松山區龍田里",107/08/30,陳偉,無,
"臺北市松山區龍田里",107/08/31,蔡甯甯,無,
"臺北市松山區東昌里",107/08/30,陳志明,中國國民黨,
"臺北市松山區東昌里",107/08/31,葉劍南,無,
"臺北市松山區東勢里",107/08/30,王叔珍,無,
"臺北市松山區中華里",107/08/29,游吉興,中國國民黨,
"臺北市松山區民有里",107/08/27,江永華,民主進步黨,
"臺北市松山區民福里",107/08/28,古瑞珍,中國國民黨,
"臺北市松山區民福里",107/08/30,李大強,無,
"臺北市松山區慈祐里",107/08/29,李祖民,無,
"臺北市松山區安平里",107/08/28,洪温滿,無,
"臺北市松山區鵬程里",107/08/27,許顏建,中國國民黨,
"臺北市松山區自強里",107/08/28,魏鎮康,無,
"臺北市松山區自強里",107/08/28,李台華,中國國民黨,
"臺北市松山區吉祥里",107/08/28,黃嬌英,民主進步黨,
"臺北市松山區吉祥里",107/08/29,陳永昌,中國國民黨,
"臺北市松山區吉祥里",107/08/30,張智强,"中華民族致公黨",
"臺北市松山區吉祥里",107/08/30,楊承濂,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區新聚里",107/08/29,黃建豐,民主進步黨,
"臺北市松山區復盛里",107/08/27,王正雄,中國國民黨,
"臺北市松山區復盛里",107/08/28,陳連吟,無,
"臺北市松山區中正里",107/08/28,洪樸陽,無,
"臺北市松山區中正里",107/08/29,方禎璋,無,
"臺北市松山區中崙里",107/08/28,張陳碧雲,中國國民黨,
"臺北市松山區美仁里",107/08/27,張正龍,無,
"臺北市松山區美仁里",107/08/29,林志創,中國國民黨,
"臺北市松山區吉仁里",107/08/28,李全長,無,
"臺北市松山區吉仁里",107/08/28,徐正秋,無,
"臺北市松山區吉仁里",107/08/28,王志堅,中國國民黨,
"臺北市松山區吉仁里",107/08/29,林美蓉,無,
"臺北市松山區敦化里",107/08/27,蘇榮文,中國國民黨,
"臺北市松山區敦化里",107/08/27,吳文惠,無,
"臺北市松山區敦化里",107/08/31,黃文佳,青年陽光黨,
"臺北市松山區復源里",107/08/27,温福義,中國國民黨,
"臺北市松山區復源里",107/08/31,陳麗婉,無,
"臺北市松山區復建里",107/08/27,林坤信,中國國民黨,
"臺北市松山區復勢里",107/08/27,許雪真,民主進步黨,
"臺北市松山區復勢里",107/08/28,徐麗雲,中國國民黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市松山區福成里",107/08/29,林順松,無,
"臺北市松山區松基里",107/08/27,陳建智,無,
"臺北市松山區松基里",107/08/28,黃建賓,無,
"臺北市松山區松基里",107/08/29,萬榮穩,中國國民黨,
"臺北市信義區西村里",107/08/27,嚴長生,中國國民黨,
"臺北市信義區西村里",107/08/31,馬念慈,無,
"臺北市信義區正和里",107/08/29,尹俊富,中國國民黨,
"臺北市信義區正和里",107/08/29,董玲娥,無,
"臺北市信義區興隆里",107/08/27,"吉娃斯.吉果",無,
"臺北市信義區興隆里",107/08/29,羅松美,中國國民黨,
"臺北市信義區興隆里",107/08/31,蔣三郎,無,
"臺北市信義區中興里",107/08/27,吳孟環,中國國民黨,
"臺北市信義區中興里",107/08/29,趙惠美,無,
"臺北市信義區新仁里",107/08/29,吳建德,無,
"臺北市信義區興雅里",107/08/30,林素琴,中國國民黨,
"臺北市信義區敦厚里",107/08/27,陳慈靜,無,
"臺北市信義區敦厚里",107/08/28,方聰杰,中國國民黨,
"臺北市信義區廣居里",107/08/29,楊玉堂,中國國民黨,
"臺北市信義區安康里",107/08/27,劉廖玉葉,無,
"臺北市信義區安康里",107/08/27,吳水上,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市信義區六藝里",107/08/28,丁禾溱,中國國民黨,
"臺北市信義區雅祥里",107/08/28,黃純風,中國國民黨,
"臺北市信義區雅祥里",107/08/30,高添喜,無,
"臺北市信義區雅祥里",107/08/31,林信介,無,
"臺北市信義區五常里",107/08/27,黃河村,中國國民黨,
"臺北市信義區五全里",107/08/29,吳秀好,民主進步黨,
"臺北市信義區永吉里",107/08/27,陳永昌,中國國民黨,
"臺北市信義區長春里",107/08/29,潘厚勳,民主進步黨,
